npy_path,label
C:\AUTSL_project\landmarks\train\32\296.npy,37
C:\AUTSL_project\landmarks\train\32\297.npy,217
C:\AUTSL_project\landmarks\train\32\298.npy,161
C:\AUTSL_project\landmarks\train\32\299.npy,203
C:\AUTSL_project\landmarks\train\32\300.npy,208
C:\AUTSL_project\landmarks\train\32\301.npy,40
C:\AUTSL_project\landmarks\train\32\302.npy,19
C:\AUTSL_project\landmarks\train\32\303.npy,30
C:\AUTSL_project\landmarks\train\32\304.npy,46
C:\AUTSL_project\landmarks\train\32\305.npy,179
C:\AUTSL_project\landmarks\train\32\306.npy,158
C:\AUTSL_project\landmarks\train\32\307.npy,179
C:\AUTSL_project\landmarks\train\32\308.npy,155
C:\AUTSL_project\landmarks\train\32\309.npy,138
C:\AUTSL_project\landmarks\train\32\310.npy,189
C:\AUTSL_project\landmarks\train\32\311.npy,125
C:\AUTSL_project\landmarks\train\32\312.npy,77
C:\AUTSL_project\landmarks\train\32\313.npy,41
C:\AUTSL_project\landmarks\train\32\314.npy,26
C:\AUTSL_project\landmarks\train\32\315.npy,49
C:\AUTSL_project\landmarks\train\32\316.npy,207
C:\AUTSL_project\landmarks\train\32\317.npy,151
C:\AUTSL_project\landmarks\train\32\318.npy,89
C:\AUTSL_project\landmarks\train\32\319.npy,113
C:\AUTSL_project\landmarks\train\32\320.npy,22
C:\AUTSL_project\landmarks\train\32\321.npy,87
C:\AUTSL_project\landmarks\train\32\322.npy,155
C:\AUTSL_project\landmarks\train\32\323.npy,116
C:\AUTSL_project\landmarks\train\32\324.npy,211
C:\AUTSL_project\landmarks\train\32\325.npy,42
C:\AUTSL_project\landmarks\train\32\326.npy,45
C:\AUTSL_project\landmarks\train\32\327.npy,169
C:\AUTSL_project\landmarks\train\32\328.npy,60
C:\AUTSL_project\landmarks\train\32\329.npy,104
C:\AUTSL_project\landmarks\train\32\330.npy,202
C:\AUTSL_project\landmarks\train\32\331.npy,9
C:\AUTSL_project\landmarks\train\32\332.npy,85
C:\AUTSL_project\landmarks\train\32\333.npy,145
C:\AUTSL_project\landmarks\train\32\334.npy,77
C:\AUTSL_project\landmarks\train\32\335.npy,101
C:\AUTSL_project\landmarks\train\32\336.npy,46
C:\AUTSL_project\landmarks\train\32\337.npy,59
C:\AUTSL_project\landmarks\train\32\338.npy,222
C:\AUTSL_project\landmarks\train\32\339.npy,65
C:\AUTSL_project\landmarks\train\32\340.npy,187
C:\AUTSL_project\landmarks\train\32\341.npy,90
C:\AUTSL_project\landmarks\train\32\342.npy,93
C:\AUTSL_project\landmarks\train\32\343.npy,195
C:\AUTSL_project\landmarks\train\32\344.npy,200
C:\AUTSL_project\landmarks\train\32\345.npy,21
C:\AUTSL_project\landmarks\train\32\346.npy,134
C:\AUTSL_project\landmarks\train\32\347.npy,123
C:\AUTSL_project\landmarks\train\32\348.npy,223
C:\AUTSL_project\landmarks\train\32\349.npy,109
C:\AUTSL_project\landmarks\train\32\350.npy,81
C:\AUTSL_project\landmarks\train\32\351.npy,118
C:\AUTSL_project\landmarks\train\32\352.npy,124
C:\AUTSL_project\landmarks\train\32\353.npy,205
C:\AUTSL_project\landmarks\train\32\354.npy,154
C:\AUTSL_project\landmarks\train\32\355.npy,186
C:\AUTSL_project\landmarks\train\32\356.npy,159
C:\AUTSL_project\landmarks\train\32\357.npy,142
C:\AUTSL_project\landmarks\train\32\358.npy,35
C:\AUTSL_project\landmarks\train\32\359.npy,130
C:\AUTSL_project\landmarks\train\32\360.npy,114
C:\AUTSL_project\landmarks\train\32\361.npy,182
C:\AUTSL_project\landmarks\train\32\362.npy,158
C:\AUTSL_project\landmarks\train\32\363.npy,91
C:\AUTSL_project\landmarks\train\32\364.npy,15
C:\AUTSL_project\landmarks\train\32\365.npy,102
C:\AUTSL_project\landmarks\train\32\366.npy,199
C:\AUTSL_project\landmarks\train\32\367.npy,165
C:\AUTSL_project\landmarks\train\32\368.npy,21
C:\AUTSL_project\landmarks\train\32\369.npy,15
C:\AUTSL_project\landmarks\train\32\370.npy,38
C:\AUTSL_project\landmarks\train\32\371.npy,206
C:\AUTSL_project\landmarks\train\32\372.npy,70
C:\AUTSL_project\landmarks\train\32\373.npy,170
C:\AUTSL_project\landmarks\train\32\374.npy,117
C:\AUTSL_project\landmarks\train\32\375.npy,180
C:\AUTSL_project\landmarks\train\32\376.npy,153
C:\AUTSL_project\landmarks\train\32\377.npy,152
C:\AUTSL_project\landmarks\train\32\378.npy,138
C:\AUTSL_project\landmarks\train\32\379.npy,43
C:\AUTSL_project\landmarks\train\32\380.npy,13
C:\AUTSL_project\landmarks\train\32\381.npy,72
C:\AUTSL_project\landmarks\train\32\382.npy,82
C:\AUTSL_project\landmarks\train\32\383.npy,14
C:\AUTSL_project\landmarks\train\32\384.npy,121
C:\AUTSL_project\landmarks\train\32\385.npy,33
C:\AUTSL_project\landmarks\train\32\386.npy,128
C:\AUTSL_project\landmarks\train\32\387.npy,148
C:\AUTSL_project\landmarks\train\32\388.npy,28
C:\AUTSL_project\landmarks\train\32\389.npy,169
C:\AUTSL_project\landmarks\train\32\390.npy,32
C:\AUTSL_project\landmarks\train\32\391.npy,103
C:\AUTSL_project\landmarks\train\32\392.npy,18
C:\AUTSL_project\landmarks\train\32\393.npy,203
C:\AUTSL_project\landmarks\train\32\394.npy,108
C:\AUTSL_project\landmarks\train\32\395.npy,163
C:\AUTSL_project\landmarks\train\32\396.npy,211
C:\AUTSL_project\landmarks\train\32\397.npy,51
C:\AUTSL_project\landmarks\train\32\398.npy,59
C:\AUTSL_project\landmarks\train\32\399.npy,76
C:\AUTSL_project\landmarks\train\32\400.npy,70
C:\AUTSL_project\landmarks\train\32\401.npy,100
C:\AUTSL_project\landmarks\train\32\402.npy,194
C:\AUTSL_project\landmarks\train\32\403.npy,216
C:\AUTSL_project\landmarks\train\32\404.npy,129
C:\AUTSL_project\landmarks\train\32\405.npy,112
C:\AUTSL_project\landmarks\train\32\406.npy,8
C:\AUTSL_project\landmarks\train\32\407.npy,221
C:\AUTSL_project\landmarks\train\32\408.npy,225
C:\AUTSL_project\landmarks\train\32\409.npy,201
C:\AUTSL_project\landmarks\train\32\410.npy,155
C:\AUTSL_project\landmarks\train\32\411.npy,164
C:\AUTSL_project\landmarks\train\32\412.npy,55
C:\AUTSL_project\landmarks\train\32\413.npy,18
C:\AUTSL_project\landmarks\train\32\414.npy,144
C:\AUTSL_project\landmarks\train\32\415.npy,194
C:\AUTSL_project\landmarks\train\32\416.npy,32
C:\AUTSL_project\landmarks\train\32\417.npy,89
C:\AUTSL_project\landmarks\train\32\418.npy,175
C:\AUTSL_project\landmarks\train\32\419.npy,20
C:\AUTSL_project\landmarks\train\32\420.npy,150
C:\AUTSL_project\landmarks\train\32\421.npy,136
C:\AUTSL_project\landmarks\train\32\422.npy,141
C:\AUTSL_project\landmarks\train\32\423.npy,26
C:\AUTSL_project\landmarks\train\32\424.npy,34
C:\AUTSL_project\landmarks\train\32\425.npy,181
C:\AUTSL_project\landmarks\train\32\426.npy,7
C:\AUTSL_project\landmarks\train\32\427.npy,120
C:\AUTSL_project\landmarks\train\32\428.npy,204
C:\AUTSL_project\landmarks\train\32\429.npy,5
C:\AUTSL_project\landmarks\train\32\430.npy,188
C:\AUTSL_project\landmarks\train\32\431.npy,85
C:\AUTSL_project\landmarks\train\32\432.npy,192
C:\AUTSL_project\landmarks\train\32\433.npy,100
C:\AUTSL_project\landmarks\train\32\434.npy,68
C:\AUTSL_project\landmarks\train\32\435.npy,108
C:\AUTSL_project\landmarks\train\32\436.npy,163
C:\AUTSL_project\landmarks\train\32\437.npy,80
C:\AUTSL_project\landmarks\train\32\438.npy,214
C:\AUTSL_project\landmarks\train\32\439.npy,164
C:\AUTSL_project\landmarks\train\32\440.npy,101
C:\AUTSL_project\landmarks\train\32\441.npy,186
C:\AUTSL_project\landmarks\train\32\442.npy,115
C:\AUTSL_project\landmarks\train\32\443.npy,73
C:\AUTSL_project\landmarks\train\32\444.npy,127
C:\AUTSL_project\landmarks\train\32\445.npy,107
C:\AUTSL_project\landmarks\train\32\446.npy,92
C:\AUTSL_project\landmarks\train\32\447.npy,74
C:\AUTSL_project\landmarks\train\32\448.npy,199
C:\AUTSL_project\landmarks\train\32\449.npy,96
C:\AUTSL_project\landmarks\train\32\450.npy,86
C:\AUTSL_project\landmarks\train\32\451.npy,197
C:\AUTSL_project\landmarks\train\32\452.npy,12
C:\AUTSL_project\landmarks\train\32\453.npy,114
C:\AUTSL_project\landmarks\train\32\454.npy,119
C:\AUTSL_project\landmarks\train\32\455.npy,78
C:\AUTSL_project\landmarks\train\32\456.npy,177
C:\AUTSL_project\landmarks\train\32\457.npy,213
C:\AUTSL_project\landmarks\train\32\458.npy,124
C:\AUTSL_project\landmarks\train\32\459.npy,6
C:\AUTSL_project\landmarks\train\32\460.npy,167
C:\AUTSL_project\landmarks\train\32\461.npy,25
C:\AUTSL_project\landmarks\train\32\462.npy,198
C:\AUTSL_project\landmarks\train\32\463.npy,220
C:\AUTSL_project\landmarks\train\32\464.npy,153
C:\AUTSL_project\landmarks\train\32\465.npy,84
C:\AUTSL_project\landmarks\train\32\466.npy,211
C:\AUTSL_project\landmarks\train\32\467.npy,38
C:\AUTSL_project\landmarks\train\32\468.npy,146
C:\AUTSL_project\landmarks\train\32\469.npy,18
C:\AUTSL_project\landmarks\train\32\470.npy,49
C:\AUTSL_project\landmarks\train\32\471.npy,142
C:\AUTSL_project\landmarks\train\32\472.npy,115
C:\AUTSL_project\landmarks\train\32\473.npy,77
C:\AUTSL_project\landmarks\train\32\474.npy,182
C:\AUTSL_project\landmarks\train\32\475.npy,190
C:\AUTSL_project\landmarks\train\32\476.npy,28
C:\AUTSL_project\landmarks\train\32\477.npy,45
C:\AUTSL_project\landmarks\train\32\478.npy,112
C:\AUTSL_project\landmarks\train\32\479.npy,118
C:\AUTSL_project\landmarks\train\32\480.npy,3
C:\AUTSL_project\landmarks\train\32\481.npy,50
C:\AUTSL_project\landmarks\train\32\482.npy,43
C:\AUTSL_project\landmarks\train\32\483.npy,17
C:\AUTSL_project\landmarks\train\32\484.npy,65
C:\AUTSL_project\landmarks\train\32\485.npy,166
C:\AUTSL_project\landmarks\train\32\486.npy,16
C:\AUTSL_project\landmarks\train\32\487.npy,205
C:\AUTSL_project\landmarks\train\32\488.npy,29
C:\AUTSL_project\landmarks\train\32\489.npy,173
C:\AUTSL_project\landmarks\train\32\490.npy,106
C:\AUTSL_project\landmarks\train\32\491.npy,165
C:\AUTSL_project\landmarks\train\32\492.npy,187
C:\AUTSL_project\landmarks\train\32\493.npy,75
C:\AUTSL_project\landmarks\train\32\494.npy,225
C:\AUTSL_project\landmarks\train\32\495.npy,73
C:\AUTSL_project\landmarks\train\32\496.npy,191
C:\AUTSL_project\landmarks\train\32\497.npy,64
C:\AUTSL_project\landmarks\train\32\498.npy,140
C:\AUTSL_project\landmarks\train\32\499.npy,126
C:\AUTSL_project\landmarks\train\32\500.npy,30
C:\AUTSL_project\landmarks\train\32\501.npy,218
C:\AUTSL_project\landmarks\train\32\502.npy,127
C:\AUTSL_project\landmarks\train\32\503.npy,100
C:\AUTSL_project\landmarks\train\32\504.npy,74
C:\AUTSL_project\landmarks\train\32\505.npy,87
C:\AUTSL_project\landmarks\train\32\506.npy,88
C:\AUTSL_project\landmarks\train\32\507.npy,66
C:\AUTSL_project\landmarks\train\32\508.npy,210
C:\AUTSL_project\landmarks\train\32\509.npy,137
C:\AUTSL_project\landmarks\train\32\510.npy,84
C:\AUTSL_project\landmarks\train\32\511.npy,93
C:\AUTSL_project\landmarks\train\32\512.npy,175
C:\AUTSL_project\landmarks\train\32\513.npy,88
C:\AUTSL_project\landmarks\train\32\514.npy,89
C:\AUTSL_project\landmarks\train\32\515.npy,27
C:\AUTSL_project\landmarks\train\32\516.npy,200
C:\AUTSL_project\landmarks\train\32\517.npy,210
C:\AUTSL_project\landmarks\train\32\518.npy,170
C:\AUTSL_project\landmarks\train\32\519.npy,53
C:\AUTSL_project\landmarks\train\32\520.npy,36
C:\AUTSL_project\landmarks\train\32\521.npy,120
C:\AUTSL_project\landmarks\train\32\522.npy,80
C:\AUTSL_project\landmarks\train\32\523.npy,108
C:\AUTSL_project\landmarks\train\32\524.npy,82
C:\AUTSL_project\landmarks\train\32\525.npy,180
C:\AUTSL_project\landmarks\train\32\526.npy,171
C:\AUTSL_project\landmarks\train\32\527.npy,135
C:\AUTSL_project\landmarks\train\32\528.npy,132
C:\AUTSL_project\landmarks\train\32\529.npy,44
C:\AUTSL_project\landmarks\train\32\530.npy,24
C:\AUTSL_project\landmarks\train\32\531.npy,63
C:\AUTSL_project\landmarks\train\32\532.npy,86
C:\AUTSL_project\landmarks\train\32\533.npy,163
C:\AUTSL_project\landmarks\train\32\534.npy,197
C:\AUTSL_project\landmarks\train\32\535.npy,33
C:\AUTSL_project\landmarks\train\32\536.npy,221
C:\AUTSL_project\landmarks\train\32\537.npy,111
C:\AUTSL_project\landmarks\train\32\538.npy,4
C:\AUTSL_project\landmarks\train\32\539.npy,42
C:\AUTSL_project\landmarks\train\32\540.npy,126
C:\AUTSL_project\landmarks\train\32\541.npy,183
C:\AUTSL_project\landmarks\train\32\542.npy,86
C:\AUTSL_project\landmarks\train\32\543.npy,139
C:\AUTSL_project\landmarks\train\32\544.npy,215
C:\AUTSL_project\landmarks\train\32\545.npy,153
C:\AUTSL_project\landmarks\train\32\546.npy,133
C:\AUTSL_project\landmarks\train\32\547.npy,192
C:\AUTSL_project\landmarks\train\32\548.npy,16
C:\AUTSL_project\landmarks\train\32\549.npy,13
C:\AUTSL_project\landmarks\train\32\550.npy,129
C:\AUTSL_project\landmarks\train\32\551.npy,122
C:\AUTSL_project\landmarks\train\32\552.npy,37
C:\AUTSL_project\landmarks\train\32\553.npy,140
C:\AUTSL_project\landmarks\train\32\554.npy,4
C:\AUTSL_project\landmarks\train\32\555.npy,78
C:\AUTSL_project\landmarks\train\32\556.npy,34
C:\AUTSL_project\landmarks\train\32\557.npy,204
C:\AUTSL_project\landmarks\train\32\558.npy,105
C:\AUTSL_project\landmarks\train\32\559.npy,171
C:\AUTSL_project\landmarks\train\32\560.npy,145
C:\AUTSL_project\landmarks\train\32\561.npy,40
C:\AUTSL_project\landmarks\train\32\562.npy,224
C:\AUTSL_project\landmarks\train\32\563.npy,154
C:\AUTSL_project\landmarks\train\32\564.npy,173
C:\AUTSL_project\landmarks\train\32\565.npy,102
C:\AUTSL_project\landmarks\train\32\566.npy,10
C:\AUTSL_project\landmarks\train\32\567.npy,99
C:\AUTSL_project\landmarks\train\32\568.npy,215
C:\AUTSL_project\landmarks\train\32\569.npy,90
C:\AUTSL_project\landmarks\train\32\570.npy,182
C:\AUTSL_project\landmarks\train\32\571.npy,119
C:\AUTSL_project\landmarks\train\32\572.npy,25
C:\AUTSL_project\landmarks\train\32\573.npy,166
C:\AUTSL_project\landmarks\train\32\574.npy,137
C:\AUTSL_project\landmarks\train\32\575.npy,76
C:\AUTSL_project\landmarks\train\32\576.npy,152
C:\AUTSL_project\landmarks\train\32\577.npy,8
C:\AUTSL_project\landmarks\train\32\578.npy,224
C:\AUTSL_project\landmarks\train\32\579.npy,56
C:\AUTSL_project\landmarks\train\32\580.npy,39
C:\AUTSL_project\landmarks\train\32\581.npy,101
C:\AUTSL_project\landmarks\train\32\582.npy,3
C:\AUTSL_project\landmarks\train\32\583.npy,63
C:\AUTSL_project\landmarks\train\32\584.npy,91
C:\AUTSL_project\landmarks\train\32\585.npy,54
C:\AUTSL_project\landmarks\train\32\586.npy,154
C:\AUTSL_project\landmarks\train\32\587.npy,152
C:\AUTSL_project\landmarks\train\32\588.npy,6
C:\AUTSL_project\landmarks\train\32\589.npy,10
C:\AUTSL_project\landmarks\train\32\590.npy,110
C:\AUTSL_project\landmarks\train\32\591.npy,159
C:\AUTSL_project\landmarks\train\32\592.npy,34
C:\AUTSL_project\landmarks\train\32\593.npy,25
C:\AUTSL_project\landmarks\train\32\594.npy,123
C:\AUTSL_project\landmarks\train\32\595.npy,223
C:\AUTSL_project\landmarks\train\32\596.npy,219
C:\AUTSL_project\landmarks\train\32\597.npy,132
C:\AUTSL_project\landmarks\train\32\598.npy,21
C:\AUTSL_project\landmarks\train\32\599.npy,93
C:\AUTSL_project\landmarks\train\32\600.npy,121
C:\AUTSL_project\landmarks\train\32\601.npy,22
C:\AUTSL_project\landmarks\train\32\602.npy,92
C:\AUTSL_project\landmarks\train\32\603.npy,36
C:\AUTSL_project\landmarks\train\32\604.npy,156
C:\AUTSL_project\landmarks\train\32\605.npy,16
C:\AUTSL_project\landmarks\train\32\606.npy,139
C:\AUTSL_project\landmarks\train\32\607.npy,134
C:\AUTSL_project\landmarks\train\32\608.npy,168
C:\AUTSL_project\landmarks\train\32\609.npy,178
C:\AUTSL_project\landmarks\train\32\610.npy,198
C:\AUTSL_project\landmarks\train\32\611.npy,193
C:\AUTSL_project\landmarks\train\32\612.npy,183
C:\AUTSL_project\landmarks\train\32\613.npy,127
C:\AUTSL_project\landmarks\train\32\614.npy,56
C:\AUTSL_project\landmarks\train\32\615.npy,156
C:\AUTSL_project\landmarks\train\32\616.npy,144
C:\AUTSL_project\landmarks\train\32\617.npy,123
C:\AUTSL_project\landmarks\train\32\618.npy,31
C:\AUTSL_project\landmarks\train\32\619.npy,120
C:\AUTSL_project\landmarks\train\32\620.npy,128
C:\AUTSL_project\landmarks\train\32\621.npy,167
C:\AUTSL_project\landmarks\train\32\622.npy,98
C:\AUTSL_project\landmarks\train\32\623.npy,58
C:\AUTSL_project\landmarks\train\32\624.npy,219
C:\AUTSL_project\landmarks\train\32\625.npy,22
C:\AUTSL_project\landmarks\train\32\626.npy,11
C:\AUTSL_project\landmarks\train\32\627.npy,168
C:\AUTSL_project\landmarks\train\32\628.npy,160
C:\AUTSL_project\landmarks\train\32\629.npy,195
C:\AUTSL_project\landmarks\train\33\1.npy,215
C:\AUTSL_project\landmarks\train\33\2.npy,22
C:\AUTSL_project\landmarks\train\33\3.npy,129
C:\AUTSL_project\landmarks\train\33\4.npy,165
C:\AUTSL_project\landmarks\train\33\5.npy,1
C:\AUTSL_project\landmarks\train\33\6.npy,225
C:\AUTSL_project\landmarks\train\33\7.npy,38
C:\AUTSL_project\landmarks\train\33\8.npy,146
C:\AUTSL_project\landmarks\train\33\9.npy,165
C:\AUTSL_project\landmarks\train\33\10.npy,176
C:\AUTSL_project\landmarks\train\33\11.npy,113
C:\AUTSL_project\landmarks\train\33\12.npy,7
C:\AUTSL_project\landmarks\train\33\13.npy,4
C:\AUTSL_project\landmarks\train\33\14.npy,76
C:\AUTSL_project\landmarks\train\33\15.npy,105
C:\AUTSL_project\landmarks\train\33\16.npy,44
C:\AUTSL_project\landmarks\train\33\17.npy,109
C:\AUTSL_project\landmarks\train\33\18.npy,218
C:\AUTSL_project\landmarks\train\33\19.npy,164
C:\AUTSL_project\landmarks\train\33\20.npy,219
C:\AUTSL_project\landmarks\train\33\21.npy,190
C:\AUTSL_project\landmarks\train\33\22.npy,88
C:\AUTSL_project\landmarks\train\33\23.npy,140
C:\AUTSL_project\landmarks\train\33\24.npy,25
C:\AUTSL_project\landmarks\train\33\25.npy,174
C:\AUTSL_project\landmarks\train\33\26.npy,211
C:\AUTSL_project\landmarks\train\33\27.npy,162
C:\AUTSL_project\landmarks\train\33\28.npy,31
C:\AUTSL_project\landmarks\train\33\29.npy,203
C:\AUTSL_project\landmarks\train\33\30.npy,197
C:\AUTSL_project\landmarks\train\33\31.npy,151
C:\AUTSL_project\landmarks\train\33\32.npy,198
C:\AUTSL_project\landmarks\train\33\33.npy,104
C:\AUTSL_project\landmarks\train\33\34.npy,214
C:\AUTSL_project\landmarks\train\33\35.npy,2
C:\AUTSL_project\landmarks\train\33\36.npy,145
C:\AUTSL_project\landmarks\train\33\37.npy,40
C:\AUTSL_project\landmarks\train\33\38.npy,183
C:\AUTSL_project\landmarks\train\33\39.npy,87
C:\AUTSL_project\landmarks\train\33\40.npy,166
C:\AUTSL_project\landmarks\train\33\41.npy,159
C:\AUTSL_project\landmarks\train\33\42.npy,40
C:\AUTSL_project\landmarks\train\33\43.npy,42
C:\AUTSL_project\landmarks\train\33\44.npy,167
C:\AUTSL_project\landmarks\train\33\45.npy,51
C:\AUTSL_project\landmarks\train\33\46.npy,125
C:\AUTSL_project\landmarks\train\33\47.npy,152
C:\AUTSL_project\landmarks\train\33\48.npy,21
C:\AUTSL_project\landmarks\train\33\49.npy,60
C:\AUTSL_project\landmarks\train\33\50.npy,90
C:\AUTSL_project\landmarks\train\33\51.npy,145
C:\AUTSL_project\landmarks\train\33\52.npy,198
C:\AUTSL_project\landmarks\train\33\53.npy,15
C:\AUTSL_project\landmarks\train\33\54.npy,169
C:\AUTSL_project\landmarks\train\33\55.npy,17
C:\AUTSL_project\landmarks\train\33\56.npy,52
C:\AUTSL_project\landmarks\train\33\57.npy,143
C:\AUTSL_project\landmarks\train\33\58.npy,159
C:\AUTSL_project\landmarks\train\33\59.npy,32
C:\AUTSL_project\landmarks\train\33\60.npy,175
C:\AUTSL_project\landmarks\train\33\61.npy,158
C:\AUTSL_project\landmarks\train\33\62.npy,119
C:\AUTSL_project\landmarks\train\33\63.npy,184
C:\AUTSL_project\landmarks\train\33\64.npy,215
C:\AUTSL_project\landmarks\train\33\65.npy,223
C:\AUTSL_project\landmarks\train\33\66.npy,112
C:\AUTSL_project\landmarks\train\33\67.npy,11
C:\AUTSL_project\landmarks\train\33\68.npy,75
C:\AUTSL_project\landmarks\train\33\69.npy,116
C:\AUTSL_project\landmarks\train\33\70.npy,196
C:\AUTSL_project\landmarks\train\33\71.npy,176
C:\AUTSL_project\landmarks\train\33\72.npy,146
C:\AUTSL_project\landmarks\train\33\73.npy,19
C:\AUTSL_project\landmarks\train\33\74.npy,126
C:\AUTSL_project\landmarks\train\33\75.npy,130
C:\AUTSL_project\landmarks\train\33\76.npy,142
C:\AUTSL_project\landmarks\train\33\77.npy,186
C:\AUTSL_project\landmarks\train\33\78.npy,150
C:\AUTSL_project\landmarks\train\33\79.npy,141
C:\AUTSL_project\landmarks\train\33\80.npy,218
C:\AUTSL_project\landmarks\train\33\81.npy,93
C:\AUTSL_project\landmarks\train\33\82.npy,133
C:\AUTSL_project\landmarks\train\33\83.npy,137
C:\AUTSL_project\landmarks\train\33\84.npy,127
C:\AUTSL_project\landmarks\train\33\85.npy,221
C:\AUTSL_project\landmarks\train\33\86.npy,136
C:\AUTSL_project\landmarks\train\33\87.npy,26
C:\AUTSL_project\landmarks\train\33\88.npy,51
C:\AUTSL_project\landmarks\train\33\89.npy,0
C:\AUTSL_project\landmarks\train\33\90.npy,69
C:\AUTSL_project\landmarks\train\33\91.npy,216
C:\AUTSL_project\landmarks\train\33\92.npy,61
C:\AUTSL_project\landmarks\train\33\93.npy,48
C:\AUTSL_project\landmarks\train\33\94.npy,45
C:\AUTSL_project\landmarks\train\33\95.npy,176
C:\AUTSL_project\landmarks\train\33\96.npy,144
C:\AUTSL_project\landmarks\train\33\97.npy,147
C:\AUTSL_project\landmarks\train\33\98.npy,33
C:\AUTSL_project\landmarks\train\33\99.npy,34
C:\AUTSL_project\landmarks\train\33\100.npy,139
